variant,count
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'commented', 'head_ref_force_pushed', 'commented', 'committed', 'head_ref_force_pushed', 'unlabeled', 'labeled', 'reviewed', 'merged', 'closed')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'head_ref_force_pushed', 'commented', 'renamed', 'reviewed', 'renamed', 'head_ref_force_pushed', 'labeled', 'head_ref_force_pushed', 'reviewed', 'convert_to_draft', 'head_ref_force_pushed', 'ready_for_review', 'head_ref_force_pushed', 'head_ref_force_pushed', 'reviewed', 'reviewed', 'head_ref_force_pushed', 'renamed', 'head_ref_force_pushed', 'labeled', 'renamed', 'cross_referenced', 'renamed', 'reviewed', 'reviewed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'reviewed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'cross_referenced', 'commented', 'base_ref_force_pushed', 'milestoned', 'head_ref_force_pushed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'committed', 'head_ref_force_pushed', 'reviewed', 'reviewed', 'committed', 'committed', 'head_ref_force_pushed', 'committed', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'committed', 'reviewed', 'reviewed', 'cross_referenced', 'committed', 'committed', 'cross_referenced', 'cross_referenced', 'committed', 'cross_referenced', 'cross_referenced', 'reviewed', 'committed', 'reviewed', 'labeled', 'unlabeled', 'commented', 'merged', 'closed', 'cross_referenced', 'commented', 'head_ref_deleted', 'head_ref_restored', 'cross_referenced')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'head_ref_force_pushed', 'commented', 'reviewed', 'committed', 'head_ref_force_pushed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'head_ref_force_pushed', 'commented', 'reviewed', 'reviewed', 'reviewed', 'base_ref_changed', 'head_ref_force_pushed', 'labeled', 'head_ref_force_pushed', 'base_ref_force_pushed', 'base_ref_force_pushed', 'base_ref_force_pushed', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'base_ref_deleted', 'closed', 'cross_referenced')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'head_ref_force_pushed', 'reviewed', 'cross_referenced', 'base_ref_force_pushed', 'reviewed', 'head_ref_force_pushed', 'committed', 'head_ref_force_pushed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'head_ref_force_pushed', 'reviewed', 'reviewed', 'head_ref_force_pushed', 'reviewed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'renamed', 'commented', 'head_ref_force_pushed', 'commented', 'convert_to_draft', 'reviewed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'ready_for_review', 'convert_to_draft', 'head_ref_force_pushed', 'head_ref_force_pushed', 'ready_for_review', 'convert_to_draft', 'ready_for_review', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'convert_to_draft', 'committed', 'head_ref_force_pushed', 'renamed', 'commented', 'ready_for_review', 'reviewed', 'labeled', 'unlabeled', 'committed', 'committed', 'labeled', 'reviewed', 'reviewed', 'reviewed', 'committed', 'committed', 'review_requested', 'reviewed', 'base_ref_changed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'reviewed', 'commented', 'head_ref_force_pushed', 'commented', 'reviewed', 'mentioned', 'subscribed', 'reviewed', 'labeled', 'labeled', 'unlabeled', 'committed', 'head_ref_force_pushed', 'labeled', 'reviewed', 'merged', 'closed', 'commented', 'mentioned', 'subscribed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'commented', 'commented', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'commented', 'reviewed', 'labeled', 'labeled', 'unlabeled', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'commented', 'mentioned', 'subscribed', 'commented', 'head_ref_force_pushed', 'labeled', 'commented', 'head_ref_force_pushed', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'commented', 'unlabeled', 'unlabeled', 'commented', 'reviewed', 'commented', 'merged', 'closed')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'head_ref_force_pushed', 'reviewed', 'commented', 'commented', 'commented', 'commented', 'commented', 'convert_to_draft', 'commented', 'commented', 'mentioned', 'subscribed', 'unlabeled', 'head_ref_force_pushed', 'labeled', 'head_ref_force_pushed', 'commented', 'head_ref_force_pushed', 'ready_for_review', 'commented', 'review_requested', 'reviewed', 'committed', 'head_ref_force_pushed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'base_ref_changed', 'milestoned', 'commented', 'head_ref_force_pushed', 'convert_to_draft', 'ready_for_review', 'renamed', 'reviewed', 'labeled', 'unlabeled', 'unlabeled', 'committed', 'head_ref_force_pushed', 'labeled', 'labeled', 'committed', 'head_ref_force_pushed', 'commented', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'base_ref_force_pushed', 'unlabeled', 'milestoned', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'base_ref_force_pushed', 'committed', 'head_ref_force_pushed', 'labeled', 'commented', 'commented', 'commented', 'commented', 'convert_to_draft', 'base_ref_force_pushed', 'commented', 'base_ref_force_pushed', 'base_ref_deleted', 'closed')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'commented', 'commented', 'reviewed', 'committed', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'reviewed', 'merged', 'closed')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'committed', 'committed', 'head_ref_force_pushed', 'commented', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'commented', 'reviewed', 'reviewed', 'reviewed', 'commented', 'commented', 'mentioned', 'subscribed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'merged', 'closed')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'reviewed', 'unlabeled', 'labeled', 'committed', 'labeled', 'committed', 'reviewed', 'committed', 'committed', 'reviewed', 'base_ref_changed', 'merged', 'closed', 'cross_referenced', 'referenced')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'committed', 'head_ref_force_pushed', 'reviewed', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'committed', 'head_ref_force_pushed', 'reviewed', 'unlabeled', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'convert_to_draft', 'committed', 'head_ref_force_pushed', 'renamed', 'ready_for_review', 'reviewed', 'unlabeled', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'convert_to_draft', 'head_ref_force_pushed', 'ready_for_review', 'head_ref_force_pushed', 'commented', 'commented', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'reviewed', 'head_ref_force_pushed', 'commented', 'base_ref_force_pushed', 'commented', 'unlabeled', 'labeled', 'milestoned', 'head_ref_force_pushed', 'labeled', 'commented', 'base_ref_force_pushed', 'head_ref_force_pushed', 'base_ref_force_pushed', 'commented', 'commented', 'committed', 'committed', 'head_ref_force_pushed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'convert_to_draft', 'ready_for_review', 'head_ref_force_pushed', 'renamed', 'head_ref_force_pushed', 'milestoned', 'reviewed', 'base_ref_force_pushed', 'head_ref_force_pushed', 'base_ref_force_pushed', 'committed', 'committed', 'head_ref_force_pushed', 'cross_referenced', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'cross_referenced', 'committed', 'head_ref_force_pushed', 'reviewed', 'renamed', 'commented', 'mentioned', 'subscribed', 'convert_to_draft', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'base_ref_changed', 'reviewed', 'unlabeled', 'labeled', 'base_ref_force_pushed', 'base_ref_changed', 'committed', 'head_ref_force_pushed', 'labeled', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'reviewed', 'commented', 'labeled', 'commented', 'commented', 'head_ref_force_pushed', 'commented', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'reviewed', 'labeled', 'unlabeled', 'commented', 'labeled', 'head_ref_force_pushed', 'commented', 'mentioned', 'subscribed', 'commented', 'reviewed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'committed', 'head_ref_force_pushed', 'reviewed', 'labeled', 'unlabeled', 'unlabeled', 'commented', 'mentioned', 'subscribed', 'ready_for_review', 'commented', 'mentioned', 'subscribed', 'merged', 'closed')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'convert_to_draft', 'head_ref_force_pushed', 'head_ref_force_pushed', 'ready_for_review', 'head_ref_force_pushed', 'head_ref_force_pushed', 'reviewed', 'base_ref_changed', 'labeled', 'labeled', 'unlabeled', 'head_ref_force_pushed', 'labeled', 'head_ref_force_pushed', 'committed', 'head_ref_force_pushed', 'merged', 'closed', 'head_ref_deleted', 'referenced')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'convert_to_draft', 'head_ref_force_pushed', 'renamed', 'reviewed', 'ready_for_review', 'committed', 'head_ref_force_pushed', 'reviewed', 'commented', 'commented', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'base_ref_changed', 'renamed', 'head_ref_force_pushed', 'reviewed', 'commented', 'base_ref_force_pushed', 'head_ref_force_pushed', 'unlabeled', 'milestoned', 'committed', 'head_ref_force_pushed', 'labeled', 'reviewed', 'merged', 'closed')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'base_ref_changed', 'cross_referenced', 'reviewed', 'unlabeled', 'labeled', 'labeled', 'committed', 'head_ref_force_pushed', 'labeled', 'merged', 'closed', 'head_ref_deleted', 'referenced')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'reviewed', 'committed', 'head_ref_force_pushed', 'auto_squash_enabled', 'merged', 'closed', 'head_ref_deleted', 'referenced')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'renamed', 'reviewed', 'committed', 'head_ref_force_pushed', 'auto_squash_enabled', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'reviewed', 'renamed', 'reviewed', 'head_ref_force_pushed', 'reviewed', 'cross_referenced', 'committed', 'head_ref_force_pushed', 'reviewed', 'base_ref_changed', 'labeled', 'unlabeled', 'commented', 'mentioned', 'subscribed', 'mentioned', 'subscribed', 'commented', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'milestoned', 'head_ref_force_pushed', 'base_ref_changed', 'demilestoned', 'milestoned', 'reviewed', 'base_ref_changed', 'convert_to_draft', 'demilestoned', 'milestoned', 'labeled', 'base_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'ready_for_review', 'committed', 'committed', 'committed', 'committed', 'committed', 'review_requested', 'unlabeled', 'committed', 'head_ref_force_pushed', 'commented', 'base_ref_force_pushed', 'unlabeled', 'reviewed', 'merged', 'closed')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'reviewed', 'head_ref_force_pushed', 'head_ref_force_pushed', 'committed', 'head_ref_force_pushed', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'reviewed', 'reviewed', 'head_ref_force_pushed', 'committed', 'head_ref_force_pushed', 'auto_squash_enabled', 'merged', 'closed', 'head_ref_deleted', 'cross_referenced')",1
"('created', 'review_requested', 'review_requested', 'review_requested', 'labeled', 'labeled', 'commented', 'head_ref_force_pushed', 'reviewed', 'reviewed', 'reviewed', 'commented', 'mentioned', 'subscribed', 'reviewed', 'reviewed', 'reviewed', 'head_ref_force_pushed', 'commented', 'milestoned', 'base_ref_changed', 'committed', 'head_ref_force_pushed', 'demilestoned', 'milestoned', 'reviewed', 'merged', 'closed', 'head_ref_deleted')",1
